cat,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25
1.0,0.049088,0.016384,0.02264,0.02384,0.021296,0.018976,0.018464,0.01952,0.022048,0.025888,0.033088,0.04496,0.055152,0.053488,0.038784,0.029808,0.025024,0.021808,0.019296,0.020272,0.020896,0.023216,0.02072,0.014192,0.048576,0.292576
1.0,0.05768,0.018768,0.025872,0.024624,0.023312,0.020496,0.018704,0.018096,0.019648,0.022384,0.026096,0.033408,0.036928,0.036688,0.0296,0.027488,0.022304,0.021024,0.018304,0.020032,0.022608,0.02672,0.02496,0.017872,0.059776,0.326608
1.0,0.046448,0.014208,0.019024,0.022304,0.022608,0.022768,0.02216,0.024064,0.025408,0.03008,0.037248,0.044752,0.050592,0.053152,0.04352,0.035344,0.02936,0.026544,0.023696,0.024192,0.02304,0.020656,0.016512,0.010032,0.042544,0.269744
1.0,0.066176,0.02312,0.029456,0.02696,0.022992,0.017904,0.014464,0.013616,0.014064,0.015424,0.018656,0.025088,0.031664,0.028896,0.021872,0.01944,0.015056,0.017312,0.017008,0.018896,0.02384,0.028208,0.025888,0.020128,0.064432,0.37944
1.0,0.070176,0.019744,0.027616,0.026416,0.024288,0.019216,0.017552,0.016656,0.015792,0.016864,0.019456,0.022064,0.025936,0.028,0.02168,0.018368,0.017296,0.017264,0.017616,0.01952,0.023728,0.027104,0.025296,0.018304,0.064288,0.37976
1.0,0.064336,0.020192,0.025296,0.025504,0.024384,0.021088,0.018432,0.018752,0.018672,0.02104,0.023024,0.026832,0.032112,0.033104,0.026576,0.02344,0.018912,0.018544,0.017616,0.019584,0.022,0.025808,0.023744,0.017232,0.061024,0.352752
1.0,0.042256,0.013904,0.019328,0.022784,0.021728,0.021456,0.020608,0.021152,0.023104,0.028416,0.0376,0.049296,0.061968,0.067552,0.052496,0.040368,0.030512,0.025456,0.021936,0.019904,0.019376,0.01896,0.016352,0.010624,0.040064,0.2528
1.0,0.043056,0.014544,0.019152,0.022432,0.021664,0.02208,0.021984,0.024352,0.024816,0.02848,0.037856,0.0496,0.057632,0.05512,0.039248,0.032816,0.024464,0.025088,0.022176,0.022624,0.0232,0.022784,0.019904,0.011504,0.048608,0.264816
1.0,0.045328,0.016272,0.021088,0.02264,0.022816,0.022112,0.021744,0.022944,0.025936,0.02992,0.03736,0.04392,0.051408,0.047456,0.037568,0.031856,0.023232,0.02392,0.018976,0.02056,0.02128,0.021216,0.018912,0.013696,0.047296,0.290544
1.0,0.043728,0.013792,0.01888,0.02176,0.022624,0.021952,0.021232,0.022528,0.02544,0.029568,0.036784,0.04904,0.063392,0.06488,0.052304,0.040032,0.03064,0.026096,0.022768,0.021408,0.02064,0.019856,0.015456,0.01024,0.039376,0.245584
1.0,0.074432,0.025536,0.030432,0.029216,0.021648,0.016256,0.012144,0.012112,0.011968,0.012688,0.015664,0.018992,0.022672,0.022816,0.017456,0.01656,0.013888,0.014736,0.01544,0.019504,0.023904,0.02768,0.028304,0.020848,0.070896,0.404208
1.0,0.04096,0.013664,0.017808,0.022208,0.022768,0.021568,0.02088,0.022976,0.026208,0.030976,0.03936,0.052528,0.063424,0.062752,0.047376,0.037632,0.030464,0.026176,0.022288,0.021104,0.021296,0.01888,0.016016,0.010768,0.040576,0.249344
1.0,0.046752,0.014432,0.020256,0.021824,0.02208,0.021568,0.020544,0.0228,0.024832,0.027616,0.035232,0.04568,0.056192,0.05848,0.047248,0.039248,0.030352,0.0288,0.022832,0.022576,0.020656,0.0196,0.01584,0.010848,0.041792,0.26192
1.0,0.040928,0.014496,0.018688,0.020416,0.020608,0.022624,0.022928,0.026208,0.028224,0.03144,0.039728,0.049488,0.05944,0.061568,0.045872,0.036592,0.030064,0.026688,0.024048,0.024512,0.022432,0.020688,0.016032,0.01056,0.037856,0.247872
1.0,0.050272,0.018208,0.0224,0.0228,0.021392,0.019216,0.01888,0.019392,0.021712,0.023744,0.0288,0.0372,0.046272,0.047264,0.03504,0.029408,0.024768,0.024608,0.020528,0.02232,0.024144,0.02448,0.022384,0.013792,0.056128,0.304848
1.0,0.064112,0.018864,0.025344,0.027824,0.024064,0.02136,0.019472,0.017104,0.017888,0.01976,0.022224,0.026176,0.030016,0.031648,0.024992,0.02344,0.018944,0.019472,0.01832,0.019888,0.02312,0.025568,0.024336,0.017008,0.061648,0.357408
1.0,0.045488,0.014512,0.019088,0.022784,0.02352,0.021648,0.020608,0.022192,0.02448,0.029072,0.035008,0.046064,0.055728,0.059216,0.047552,0.039136,0.03144,0.025632,0.023648,0.021328,0.021264,0.020176,0.017056,0.010928,0.041152,0.26128
1.0,0.049424,0.017264,0.021504,0.022352,0.02104,0.019376,0.018208,0.020432,0.022256,0.026288,0.03416,0.043952,0.057072,0.050016,0.036544,0.029872,0.02312,0.022384,0.02072,0.02144,0.021328,0.022032,0.020512,0.01336,0.050032,0.295312
1.0,0.06392,0.021904,0.027184,0.026112,0.022576,0.01808,0.015456,0.01568,0.015744,0.01856,0.023104,0.031072,0.036576,0.03656,0.026176,0.023584,0.018912,0.019104,0.018256,0.020272,0.023952,0.02752,0.025504,0.017456,0.057968,0.348768
1.0,0.067216,0.019872,0.026032,0.02792,0.022832,0.02,0.017744,0.01672,0.016944,0.018896,0.021808,0.026704,0.029056,0.030064,0.023488,0.020752,0.016368,0.016432,0.015696,0.017584,0.02304,0.027808,0.02688,0.018352,0.062832,0.36896
1.0,0.061584,0.017984,0.023728,0.026032,0.027392,0.023376,0.020416,0.020592,0.020176,0.02376,0.02568,0.029104,0.031776,0.030976,0.025968,0.023552,0.019456,0.021616,0.020704,0.020928,0.024992,0.026672,0.023648,0.017056,0.058752,0.33408
1.0,0.044224,0.013808,0.018176,0.020736,0.024928,0.024448,0.023472,0.026368,0.02904,0.032544,0.038864,0.044784,0.05104,0.053936,0.045504,0.039072,0.02976,0.025616,0.023328,0.023312,0.023488,0.019952,0.017248,0.010864,0.040992,0.254496
1.0,0.069648,0.0216,0.028816,0.0264,0.022368,0.016976,0.013552,0.012976,0.01344,0.013776,0.015232,0.0196,0.021232,0.024496,0.017552,0.018144,0.014768,0.016592,0.0156,0.018864,0.02408,0.028544,0.028656,0.02096,0.081712,0.394416
1.0,0.053008,0.016672,0.02168,0.024,0.023664,0.022528,0.021184,0.0212,0.022896,0.02544,0.031472,0.039664,0.042128,0.042144,0.031376,0.027424,0.022912,0.023216,0.022816,0.023104,0.024128,0.023856,0.021056,0.014144,0.055968,0.30232
1.0,0.039216,0.014592,0.017392,0.02096,0.022416,0.022224,0.022288,0.023072,0.02656,0.030288,0.038992,0.053424,0.06576,0.062816,0.04736,0.038272,0.030272,0.027232,0.02424,0.021504,0.021072,0.019728,0.015376,0.009664,0.04024,0.24504
1.0,0.041568,0.015872,0.021536,0.025104,0.022192,0.020432,0.019872,0.023376,0.02528,0.031552,0.03736,0.051072,0.05544,0.054432,0.038528,0.031728,0.025184,0.022272,0.021584,0.022256,0.023008,0.022656,0.01904,0.012144,0.044368,0.272144
1.0,0.04688,0.015088,0.018784,0.0212,0.022272,0.021824,0.020288,0.01984,0.022864,0.028064,0.033248,0.044032,0.054032,0.0592,0.051024,0.041056,0.031792,0.027488,0.022672,0.02072,0.01952,0.019392,0.0172,0.010848,0.040928,0.269744
1.0,0.067696,0.020016,0.026608,0.027952,0.025744,0.02232,0.016864,0.017744,0.017488,0.019184,0.0204,0.02536,0.025872,0.027312,0.022496,0.02048,0.017392,0.017568,0.017984,0.0204,0.024672,0.026496,0.0252,0.017104,0.06328,0.366368
1.0,0.070512,0.020368,0.026816,0.027712,0.025872,0.021632,0.017744,0.016608,0.016416,0.01728,0.019248,0.022976,0.025136,0.026528,0.021472,0.020288,0.01704,0.017264,0.01824,0.020816,0.024176,0.027776,0.02736,0.017136,0.064896,0.368688
1.0,0.067296,0.022512,0.0292,0.027296,0.021552,0.017376,0.014304,0.013552,0.013232,0.016624,0.020528,0.026096,0.033664,0.034288,0.025456,0.020976,0.017104,0.01696,0.015792,0.017792,0.023648,0.027408,0.02528,0.018624,0.061456,0.371984
1.0,0.041648,0.014848,0.018704,0.022032,0.022384,0.021456,0.022512,0.024112,0.027968,0.033072,0.040272,0.051632,0.058736,0.05568,0.04224,0.032816,0.025104,0.024656,0.022608,0.020976,0.022736,0.020048,0.017344,0.011664,0.042736,0.262016
1.0,0.05544,0.017728,0.023536,0.025408,0.024736,0.0204,0.021472,0.019808,0.020464,0.023664,0.030352,0.036112,0.038912,0.040416,0.03072,0.027744,0.022816,0.021248,0.021968,0.022688,0.02528,0.025408,0.020976,0.014944,0.053712,0.314048
2.0,0.062208,0.02024,0.024256,0.024272,0.020864,0.017568,0.017152,0.016528,0.01816,0.01976,0.025328,0.034064,0.041648,0.039136,0.029312,0.02456,0.020064,0.018512,0.019184,0.019568,0.022784,0.025136,0.023968,0.016,0.054896,0.344832
2.0,0.051072,0.016496,0.020544,0.023536,0.023168,0.021008,0.022016,0.0228,0.024352,0.029232,0.03384,0.041472,0.040768,0.0396,0.03184,0.03048,0.024208,0.023568,0.022192,0.022048,0.02288,0.022992,0.018528,0.012256,0.051136,0.307968
2.0,0.048528,0.014096,0.02016,0.022272,0.023504,0.024144,0.023856,0.025664,0.027472,0.03288,0.038224,0.046448,0.046736,0.044768,0.036048,0.030912,0.025152,0.025216,0.02272,0.024304,0.023568,0.022096,0.017456,0.01184,0.045856,0.27608
2.0,0.048928,0.016128,0.021776,0.024528,0.022144,0.021504,0.020528,0.021968,0.024816,0.0268,0.033584,0.042592,0.048592,0.047888,0.03544,0.031376,0.024864,0.024688,0.021456,0.023536,0.023504,0.023136,0.019312,0.013216,0.044848,0.292848
2.0,0.060784,0.01824,0.024864,0.026592,0.024512,0.021824,0.018592,0.019584,0.019472,0.022832,0.025264,0.031072,0.034368,0.032288,0.025136,0.023344,0.020384,0.019936,0.020528,0.023104,0.025664,0.026864,0.022496,0.0152,0.057456,0.3396
2.0,0.059408,0.020224,0.025584,0.027424,0.02416,0.019888,0.017088,0.01704,0.01928,0.021728,0.026544,0.03224,0.039888,0.034944,0.026608,0.02224,0.017632,0.017776,0.01808,0.019856,0.024352,0.027168,0.025072,0.016912,0.056416,0.342448
2.0,0.052464,0.016992,0.022688,0.023872,0.023552,0.022096,0.01952,0.020944,0.021088,0.0248,0.032976,0.0428,0.049184,0.045888,0.033936,0.02944,0.024928,0.023232,0.021744,0.022448,0.023984,0.023984,0.01984,0.013536,0.050064,0.294
2.0,0.047168,0.013376,0.02008,0.023728,0.025632,0.023888,0.02384,0.026592,0.028224,0.030896,0.03584,0.045728,0.047712,0.045616,0.036672,0.030512,0.0244,0.025056,0.02448,0.025088,0.023424,0.023168,0.017456,0.011952,0.04552,0.273952
2.0,0.056544,0.019712,0.026816,0.028352,0.0244,0.01992,0.016944,0.018128,0.018704,0.02304,0.027648,0.036144,0.038704,0.036672,0.028032,0.02504,0.019984,0.018816,0.017344,0.019744,0.023344,0.026128,0.024112,0.016096,0.056096,0.333536
2.0,0.048896,0.01472,0.021824,0.023648,0.02488,0.022688,0.021264,0.02248,0.02576,0.03008,0.035008,0.042624,0.047664,0.04592,0.033856,0.03096,0.027104,0.024192,0.02208,0.021344,0.022912,0.022624,0.019328,0.013456,0.045216,0.289472
2.0,0.051536,0.015536,0.020912,0.022816,0.0228,0.022048,0.021408,0.022064,0.02536,0.030512,0.036384,0.04032,0.043776,0.042368,0.03608,0.030864,0.025904,0.022624,0.021184,0.021184,0.022656,0.02328,0.01928,0.01328,0.047104,0.29872
2.0,0.051504,0.015776,0.020432,0.022432,0.023984,0.023648,0.021984,0.023568,0.026288,0.02896,0.032576,0.0384,0.038768,0.03952,0.036144,0.032576,0.028816,0.027296,0.025008,0.022704,0.023792,0.021552,0.017632,0.011888,0.04672,0.298032
2.0,0.045776,0.014912,0.0192,0.024256,0.022832,0.024224,0.022976,0.023424,0.026992,0.032528,0.03944,0.049088,0.055536,0.054176,0.042256,0.034832,0.027696,0.02552,0.024,0.022736,0.021152,0.020944,0.017168,0.0108,0.043472,0.254064
2.0,0.061488,0.018224,0.024656,0.027712,0.02496,0.020592,0.017056,0.018288,0.019024,0.02072,0.026144,0.033712,0.036384,0.034576,0.027472,0.025072,0.019504,0.019152,0.018544,0.020768,0.024352,0.025632,0.022,0.015984,0.058368,0.339616
2.0,0.057376,0.017056,0.022688,0.024496,0.023712,0.021456,0.019168,0.018448,0.020704,0.024304,0.031664,0.040912,0.048224,0.044624,0.033616,0.027056,0.023024,0.023184,0.022416,0.02312,0.022768,0.024816,0.020176,0.012928,0.050992,0.301072
2.0,0.050736,0.014816,0.020592,0.022288,0.022432,0.024,0.021424,0.02496,0.026912,0.031504,0.03672,0.04176,0.041888,0.043312,0.035008,0.030192,0.02424,0.023856,0.0228,0.02176,0.022608,0.022512,0.01936,0.012736,0.047552,0.294032
2.0,0.060864,0.01936,0.025728,0.024048,0.020688,0.018304,0.016896,0.017648,0.0192,0.021296,0.029168,0.036336,0.04136,0.040032,0.03032,0.02472,0.0204,0.019536,0.019664,0.020544,0.023296,0.025136,0.022448,0.014944,0.053344,0.33472
2.0,0.050352,0.015296,0.020432,0.023376,0.022896,0.022944,0.021728,0.022976,0.02584,0.030256,0.03544,0.040192,0.044784,0.041488,0.034912,0.029664,0.024848,0.024352,0.021328,0.022496,0.023552,0.021936,0.018816,0.013184,0.046992,0.29992
2.0,0.053296,0.015296,0.02088,0.024528,0.024832,0.025776,0.023248,0.022912,0.023264,0.027104,0.030448,0.040096,0.04288,0.04376,0.035104,0.031888,0.025968,0.024608,0.02216,0.02296,0.023904,0.023392,0.019136,0.01248,0.048736,0.291344
2.0,0.055168,0.01624,0.02176,0.023936,0.02344,0.023232,0.021632,0.022592,0.023152,0.026224,0.032256,0.040176,0.045696,0.042736,0.033824,0.030896,0.023824,0.023088,0.022176,0.02272,0.024464,0.023072,0.019584,0.013584,0.049328,0.2952
2.0,0.045104,0.01344,0.019152,0.022208,0.023504,0.024288,0.023792,0.025408,0.028432,0.032672,0.041504,0.050304,0.054928,0.05264,0.041616,0.034208,0.026656,0.026096,0.024656,0.024832,0.023648,0.021584,0.016448,0.010736,0.044928,0.247216
2.0,0.051168,0.01664,0.021952,0.021568,0.020864,0.019456,0.01688,0.019072,0.021552,0.024496,0.033072,0.038416,0.044752,0.043968,0.03168,0.02912,0.02232,0.023392,0.019472,0.021808,0.024016,0.024784,0.021056,0.01456,0.065056,0.30888
2.0,0.044864,0.01392,0.018272,0.022128,0.024128,0.023328,0.023328,0.024176,0.026864,0.033024,0.04056,0.05504,0.060048,0.056944,0.043184,0.032896,0.025712,0.02472,0.022752,0.022704,0.02312,0.021472,0.017952,0.01048,0.042592,0.245792
2.0,0.05752,0.016752,0.025152,0.025888,0.02376,0.02112,0.018096,0.020224,0.020912,0.025472,0.030656,0.037792,0.041296,0.038352,0.03064,0.026336,0.022064,0.021056,0.020816,0.021456,0.023456,0.023984,0.02184,0.01464,0.05392,0.3168
2.0,0.059136,0.017424,0.0236,0.024688,0.0232,0.020224,0.019008,0.020096,0.020704,0.023248,0.031216,0.039344,0.044752,0.041248,0.031904,0.027968,0.023664,0.02128,0.021072,0.022336,0.0232,0.024432,0.020656,0.015088,0.051088,0.309424
2.0,0.056816,0.01696,0.022672,0.022368,0.021984,0.01912,0.017904,0.016624,0.019248,0.024224,0.0296,0.03904,0.044992,0.042432,0.029632,0.027712,0.021632,0.0224,0.021328,0.021504,0.024688,0.026112,0.022176,0.015472,0.065488,0.307872
2.0,0.051184,0.0144,0.02248,0.024816,0.023872,0.021488,0.021664,0.02304,0.02352,0.027056,0.032832,0.04176,0.046512,0.046512,0.034912,0.03008,0.023728,0.022928,0.0208,0.02176,0.023872,0.024432,0.020832,0.013616,0.047536,0.294368
2.0,0.0488,0.014832,0.019392,0.023536,0.023392,0.022944,0.023616,0.024736,0.026256,0.030496,0.036928,0.041856,0.044512,0.043136,0.034544,0.030256,0.025568,0.023568,0.02072,0.022048,0.022272,0.021808,0.019456,0.012544,0.047872,0.294912
2.0,0.052848,0.014864,0.019824,0.022192,0.023584,0.023056,0.022608,0.024464,0.026192,0.029616,0.033552,0.03696,0.039136,0.040976,0.033552,0.029776,0.025504,0.0236,0.022912,0.022384,0.02272,0.021664,0.01824,0.013952,0.050256,0.305568
2.0,0.055568,0.018384,0.024304,0.023584,0.023104,0.019424,0.0184,0.019232,0.01888,0.023152,0.029248,0.035216,0.040304,0.039664,0.02864,0.0256,0.019744,0.020848,0.0192,0.020192,0.02288,0.02544,0.023184,0.015632,0.06024,0.329936
2.0,0.048096,0.018688,0.0244,0.028784,0.026368,0.02024,0.018496,0.017968,0.021488,0.02552,0.03272,0.046256,0.05224,0.046672,0.033648,0.024768,0.019584,0.018464,0.018784,0.021856,0.026352,0.026144,0.021888,0.014528,0.04816,0.297888
2.0,0.058336,0.017952,0.024464,0.026368,0.0244,0.01936,0.017008,0.018208,0.018112,0.021456,0.027936,0.035152,0.038816,0.035264,0.030208,0.025536,0.021072,0.020016,0.018992,0.02096,0.02312,0.025056,0.0236,0.016368,0.056352,0.335888
2.0,0.057536,0.018,0.021632,0.0252,0.022576,0.021104,0.019056,0.018624,0.019632,0.0236,0.030912,0.038064,0.044512,0.041456,0.033248,0.026448,0.023696,0.020096,0.01992,0.021824,0.023552,0.02464,0.021648,0.013936,0.051456,0.317632
2.0,0.050544,0.01744,0.024256,0.026272,0.025824,0.023408,0.020752,0.021312,0.02288,0.02368,0.03248,0.03824,0.0432,0.042144,0.031216,0.028,0.022256,0.021328,0.021216,0.022272,0.023856,0.025568,0.022832,0.015488,0.050544,0.302992
2.0,0.044144,0.014096,0.018224,0.021296,0.022048,0.021728,0.02264,0.025056,0.028368,0.033584,0.043056,0.053584,0.057104,0.05176,0.043312,0.032544,0.026144,0.022864,0.022592,0.022672,0.022256,0.020368,0.017744,0.010048,0.039728,0.26304
2.0,0.052112,0.01536,0.021024,0.022592,0.023648,0.023536,0.022848,0.022448,0.026112,0.030304,0.034624,0.040048,0.042096,0.041744,0.033552,0.029472,0.023232,0.022144,0.02064,0.021344,0.0248,0.024528,0.019328,0.013392,0.04792,0.301152
2.0,0.050608,0.015856,0.024432,0.02504,0.021856,0.020576,0.017248,0.017456,0.01968,0.024288,0.033712,0.048544,0.061264,0.0536,0.038144,0.03096,0.022896,0.02168,0.022128,0.020912,0.023328,0.023008,0.019328,0.013424,0.047008,0.283024
2.0,0.047808,0.013824,0.019856,0.023584,0.026144,0.02392,0.024768,0.02656,0.028928,0.031168,0.036368,0.043968,0.046192,0.045424,0.037408,0.030192,0.02456,0.024272,0.023008,0.022832,0.024144,0.023744,0.018656,0.01208,0.046864,0.273728
2.0,0.051536,0.016064,0.02176,0.02304,0.023568,0.023744,0.022928,0.02288,0.02408,0.027136,0.03376,0.040128,0.04688,0.046,0.036736,0.031504,0.025424,0.022304,0.02152,0.023376,0.02392,0.023664,0.0196,0.013424,0.048688,0.286336
2.0,0.060736,0.02048,0.024672,0.026016,0.022128,0.018624,0.01776,0.017936,0.019072,0.020528,0.025984,0.032848,0.038512,0.037568,0.028432,0.024592,0.01912,0.0192,0.018176,0.019392,0.023328,0.026288,0.023584,0.016624,0.054736,0.343664
2.0,0.05192,0.016704,0.022432,0.023392,0.022704,0.020496,0.019536,0.019856,0.022048,0.027392,0.033888,0.041616,0.046896,0.045456,0.035536,0.030368,0.025152,0.02256,0.021696,0.0224,0.02344,0.022128,0.019488,0.012976,0.047632,0.302288
2.0,0.057744,0.016128,0.023552,0.024528,0.024288,0.021744,0.021312,0.020288,0.021776,0.025264,0.029392,0.03528,0.035984,0.038768,0.030064,0.028368,0.023136,0.023168,0.022496,0.024368,0.023984,0.024224,0.02064,0.013888,0.052912,0.316704
2.0,0.051056,0.015648,0.020992,0.022384,0.022144,0.022592,0.020496,0.020144,0.022944,0.027072,0.036,0.046912,0.055104,0.052192,0.039824,0.031856,0.026576,0.023824,0.022256,0.022704,0.022768,0.022528,0.017648,0.01224,0.04568,0.276416
2.0,0.050224,0.015568,0.020896,0.021456,0.023072,0.021888,0.022336,0.023936,0.026336,0.031392,0.035488,0.039712,0.042832,0.042864,0.03496,0.030768,0.026,0.024336,0.023296,0.02256,0.023504,0.022224,0.018624,0.012976,0.04496,0.297792
2.0,0.061088,0.017344,0.023376,0.024608,0.023728,0.020288,0.019824,0.018576,0.01992,0.022752,0.029136,0.033968,0.038592,0.036976,0.027456,0.026448,0.022416,0.020976,0.020016,0.02128,0.023952,0.024816,0.022288,0.015744,0.054464,0.329968
2.0,0.058144,0.018,0.02432,0.0268,0.023392,0.021216,0.019264,0.01792,0.020576,0.023216,0.028768,0.03816,0.045328,0.041008,0.0336,0.026864,0.021648,0.021808,0.020672,0.022832,0.023088,0.024144,0.020512,0.013744,0.054224,0.310752
2.0,0.05712,0.015216,0.021152,0.023696,0.023584,0.022272,0.022048,0.02304,0.025472,0.0296,0.03328,0.03968,0.041248,0.040672,0.03248,0.028592,0.023024,0.022048,0.021312,0.022288,0.024128,0.023936,0.018992,0.013376,0.052192,0.299552
2.0,0.051296,0.013248,0.019632,0.022592,0.025696,0.02336,0.024064,0.024256,0.025792,0.029536,0.038224,0.047744,0.051824,0.04608,0.036688,0.031424,0.026128,0.024384,0.023632,0.02344,0.022864,0.021104,0.017712,0.011808,0.04768,0.269792
2.0,0.047616,0.014256,0.02128,0.024496,0.024112,0.022016,0.021488,0.0208,0.022832,0.027504,0.035808,0.050112,0.064032,0.054112,0.03912,0.03224,0.024736,0.022464,0.02104,0.021504,0.022208,0.022688,0.01944,0.012768,0.046848,0.26448
2.0,0.058144,0.017744,0.022928,0.026688,0.024864,0.02096,0.020736,0.020704,0.021312,0.022848,0.029216,0.036144,0.041552,0.04,0.031536,0.02704,0.022608,0.022144,0.020288,0.021376,0.02376,0.024352,0.022144,0.013792,0.053664,0.313456
2.0,0.048256,0.014224,0.021216,0.022672,0.02368,0.022432,0.023072,0.024272,0.027328,0.031504,0.037536,0.045744,0.047312,0.04432,0.036016,0.030384,0.025888,0.024656,0.023328,0.024,0.024176,0.022848,0.018096,0.01152,0.04472,0.2808
2.0,0.0436,0.01328,0.019664,0.022512,0.0232,0.0232,0.02296,0.025648,0.02872,0.033904,0.039968,0.048784,0.05032,0.049216,0.040752,0.034416,0.0292,0.026672,0.023776,0.024704,0.022992,0.020976,0.017776,0.010448,0.040704,0.262608
2.0,0.049216,0.01568,0.020512,0.022752,0.022576,0.020576,0.019904,0.020656,0.023616,0.027152,0.035824,0.046528,0.054096,0.051552,0.038592,0.032736,0.024736,0.0236,0.022064,0.02224,0.022768,0.02288,0.018416,0.012176,0.04376,0.285392
2.0,0.043104,0.013744,0.01808,0.023088,0.02488,0.025008,0.024976,0.025776,0.027792,0.03224,0.039104,0.049312,0.053072,0.05168,0.04152,0.036192,0.029856,0.026208,0.026112,0.023632,0.023056,0.021072,0.017456,0.010592,0.041632,0.250816
2.0,0.053776,0.018256,0.024368,0.02304,0.022928,0.020448,0.01784,0.01992,0.020992,0.02296,0.027728,0.035152,0.040144,0.040032,0.029952,0.027808,0.021888,0.022288,0.020256,0.022528,0.02432,0.025792,0.021104,0.015328,0.059648,0.321504
2.0,0.051776,0.015072,0.02,0.022832,0.024896,0.024992,0.023984,0.023744,0.026528,0.03064,0.032544,0.03872,0.039584,0.039904,0.03144,0.029168,0.024032,0.023632,0.020928,0.02072,0.023488,0.022848,0.01992,0.013808,0.050352,0.304448
2.0,0.044432,0.013936,0.020512,0.0236,0.02456,0.022816,0.021312,0.022592,0.025136,0.031696,0.042352,0.054112,0.061536,0.053808,0.039632,0.030896,0.025328,0.022608,0.023072,0.02424,0.02272,0.021808,0.019024,0.011824,0.0408,0.255648
2.0,0.039024,0.012016,0.016592,0.018608,0.021264,0.023744,0.023936,0.028016,0.032576,0.039408,0.047344,0.062752,0.065056,0.0604,0.047328,0.039328,0.031856,0.029152,0.024368,0.02416,0.022608,0.01848,0.01408,0.00888,0.036128,0.212896
2.0,0.052336,0.014224,0.019648,0.024512,0.026128,0.024752,0.02176,0.02224,0.025248,0.029744,0.036464,0.045888,0.050048,0.047136,0.036976,0.030576,0.025184,0.026112,0.02336,0.024912,0.023424,0.02304,0.019248,0.0112,0.047792,0.268048
2.0,0.055968,0.018144,0.024128,0.023776,0.020384,0.017616,0.018,0.019008,0.021072,0.024016,0.029792,0.039216,0.042832,0.0404,0.034048,0.029424,0.02384,0.022224,0.020864,0.021328,0.022384,0.02328,0.021632,0.0132,0.051344,0.32208
2.0,0.04936,0.015792,0.021296,0.023472,0.024608,0.02256,0.0212,0.023008,0.026,0.03,0.03288,0.038944,0.042224,0.041584,0.033168,0.02952,0.024656,0.022832,0.021264,0.02176,0.022864,0.021392,0.019184,0.013344,0.049968,0.30712
2.0,0.05248,0.015616,0.020736,0.024576,0.02536,0.02224,0.02144,0.021264,0.023504,0.026368,0.031568,0.035872,0.0392,0.040688,0.028912,0.027872,0.022944,0.024848,0.021808,0.023232,0.024832,0.024576,0.022128,0.014544,0.064832,0.29856
2.0,0.049184,0.01568,0.020592,0.024176,0.022496,0.021696,0.020512,0.021808,0.02424,0.028912,0.038096,0.04752,0.055648,0.0516,0.038192,0.030752,0.025088,0.023712,0.021696,0.022816,0.023552,0.021968,0.017696,0.011584,0.045888,0.274896
2.0,0.0576,0.017376,0.022992,0.0256,0.023616,0.021824,0.019568,0.021184,0.021136,0.024672,0.028784,0.038304,0.040192,0.039552,0.03,0.024736,0.020768,0.019376,0.019296,0.02168,0.024256,0.024688,0.02136,0.015392,0.05376,0.322288
2.0,0.059264,0.01856,0.02328,0.025824,0.023104,0.020016,0.017616,0.017232,0.020976,0.024864,0.028096,0.038608,0.045696,0.041168,0.031904,0.027024,0.021472,0.01976,0.019456,0.021536,0.022896,0.026144,0.021376,0.013984,0.053936,0.316208
2.0,0.056,0.016272,0.022816,0.024848,0.024816,0.022704,0.022816,0.022576,0.022256,0.026096,0.030464,0.037536,0.0408,0.042992,0.034176,0.029264,0.024064,0.021696,0.021152,0.024464,0.025168,0.024608,0.019184,0.0128,0.051584,0.298848
2.0,0.060512,0.019328,0.025664,0.026368,0.02352,0.019904,0.018608,0.017568,0.017968,0.02112,0.02496,0.031648,0.0356,0.034032,0.028688,0.024048,0.019632,0.01912,0.018112,0.020432,0.023856,0.026576,0.02224,0.016048,0.056944,0.347504
2.0,0.037424,0.012768,0.019504,0.023872,0.023872,0.023808,0.021488,0.021536,0.027184,0.030912,0.044768,0.068352,0.081024,0.067648,0.043104,0.030736,0.024304,0.021328,0.021392,0.022064,0.023888,0.021264,0.016432,0.010256,0.036752,0.22432
2.0,0.048432,0.0148,0.021296,0.024336,0.025328,0.022304,0.022624,0.023296,0.024064,0.028176,0.03384,0.043584,0.047424,0.047008,0.038304,0.031952,0.026064,0.02456,0.021552,0.023712,0.024432,0.023232,0.018048,0.01264,0.04584,0.283152
2.0,0.053488,0.015584,0.021408,0.024176,0.023504,0.021664,0.021232,0.021552,0.023952,0.028144,0.036512,0.043856,0.04856,0.046144,0.034288,0.030144,0.02272,0.0224,0.022368,0.02328,0.023152,0.022704,0.018896,0.013664,0.047968,0.28864
2.0,0.053696,0.016384,0.023008,0.023968,0.02264,0.02192,0.019744,0.020384,0.022624,0.02592,0.0316,0.042608,0.05192,0.049472,0.03624,0.030272,0.025328,0.022976,0.02136,0.022224,0.022912,0.022848,0.02032,0.013152,0.046992,0.289488
